"id","bond_code","event_date","event_type","W5","W6","W1","W2","W8","W7a","W7b","W3","W9","W4a","W4b"
"335","113596.SH","2023-2-10","NO","0","0","0.20149101316928864","1.634339","3.4606","1","0.9747","0","0.31933","1","19"
"336","128026.SZ","2023-2-16","NO","1","0","0.08606931567192078","3.360520","0.8214","0","1.1604","0","0.80533","1","22"
"337","123004.SZ","2023-2-20","NO","1","0","1.2843527793884277","0.740724","0.8241","0","1.1120","1","0.13011","0","23"
"338","123122.SZ","2023-2-21","NO","0","1","-0.11210330575704575","5.407982","4.4545","0","1.1836","0","0.34551","1","21"
"339","128062.SZ","2023-2-21","NO","1","0","0.7780653238296509","5.199094","2.1109","0","1.0826","0","0.41622","1","10"
"340","128114.SZ","2023-2-21","PROPOSAL","1","0","0.26357007026672363","0.220344","3.3183","1","0.9394","0","0.01752","1","13"
"341","127044.SZ","2023-2-22","NO","0","1","-0.02924409694969654","1.396954","4.4791","0","1.1656","0","0.57353","0","23"
"342","128074.SZ","2023-2-22","NO","0","0","-0.005727829877287149","2.857710","2.5845","0","1.1400","1","0.36015","0","23"
"343","113578.SH","2023-2-24","NO","0","0","0.24246644973754883","0.925173","3.1513","1","0.9911","0","0.03284","1","16"
"344","113579.SH","2023-2-24","NO","0","0","-0.29263362288475037","2.537177","3.1595","0","1.1768","0","0.14993","0","23"
"345","123106.SZ","2023-2-24","NO","0","0","-0.10083959251642227","3.120984","4.0767","0","1.1314","0","0.30562","1","22"
"346","123132.SZ","2023-2-24","NO","0","1","-0.04039791226387024","2.223688","4.8104","0","1.1608","0","0.47955","1","22"
"347","128036.SZ","2023-2-24","NO","0","1","0.06012621894478798","0.864644","1.0376","0","1.3144","1","0.14456","1","19"
"348","128023.SZ","2023-2-27","NO","0","0","-0.13712893426418304","1.642150","0.7666","0","1.1672","0","0.88122","0","23"
"349","113569.SH","2023-2-28","NO","0","0","-0.03373389691114426","2.148427","3.0253","0","1.0577","0","0.35530","1","22"
"350","123142.SZ","2023-2-28","NO","0","1","-0.1138911172747612","4.565181","5.0513","0","1.1970","0","0.61792","1","21"
"351","127004.SZ","2023-3-1","NO","0","0","0.026602260768413544","0.912663","0.2546","0","1.7170","0","0.70353","1","22"
"352","113046.SH","2023-3-2","NO","0","0","-0.08657760918140411","1.627425","4.0548","0","1.0674","0","0.17802","0","24"
"353","123010.SZ","2023-3-3","NO","1","0","0.594906210899353","0.768290","1.3415","0","1.1149","1","0.12340","1","21"
"354","127066.SZ","2023-3-3","NO","0","1","-0.06035922095179558","1.296534","5.3498","0","1.1878","0","0.56934","0","23"
"355","110076.SH","2023-3-7","NO","0","1","-0.1651797741651535","1.673004","3.6578","0","1.0987","0","0.49909","0","23"
"356","110082.SH","2023-3-7","NO","0","1","-0.08421697467565536","2.928616","4.6434","0","1.1053","0","0.18831","0","23"
"357","128108.SZ","2023-3-8","NO","0","1","-0.16529060900211334","2.122772","3.2225","0","1.0150","0","0.08702","0","23"
"358","118004.SH","2023-3-9","NO","0","0","-0.14795240759849548","2.240482","4.8241","0","1.1523","0","0.69697","1","22"
"359","123039.SZ","2023-3-9","NO","1","0","-0.07447503507137299","1.555289","2.8008","0","1.1770","0","0.25000","1","21"
"360","113574.SH","2023-3-10","NO","0","0","-0.14772066473960876","2.001128","3.0582","0","1.1709","0","0.37374","1","21"
"361","113584.SH","2023-3-10","NO","0","0","-0.00028279205434955657","0.709921","3.2389","0","1.0423","0","0.27217","0","23"
"362","113601.SH","2023-3-10","NO","0","0","0.11915446072816849","1.729046","3.4497","0","1.0969","0","0.08710","1","22"
"363","127041.SZ","2023-3-10","NO","0","1","-0.06988507509231567","5.024468","3.3402","0","1.1323","0","0.43008","1","22"
"364","113527.SH","2023-3-13","NO","1","0","0.17250365018844604","1.488074","1.8700","0","1.2151","0","0.62449","0","23"
"365","123004.SZ","2023-3-13","NO","1","0","1.2843527793884277","0.740724","0.7666","0","1.0970","1","0.14482","0","23"
"366","123064.SZ","2023-3-13","NO","1","0","-0.11432521045207977","3.116040","3.4716","0","1.1310","0","0.10980","0","23"
"367","123126.SZ","2023-3-14","NO","0","1","-0.05014806240797043","1.764732","4.4928","0","1.1227","0","0.10324","1","21"
"368","128062.SZ","2023-3-15","PROPOSAL","1","0","0.7780653238296509","5.199094","2.0507","0","1.0821","0","0.34538","1","10"
"369","128063.SZ","2023-3-15","NO","0","1","0.09657502919435501","1.741208","2.0534","0","1.1906","0","0.21254","1","22"
"370","110062.SH","2023-3-16","NO","1","1","-0.032608795911073685","1.464288","2.7159","0","1.1131","1","0.32304","0","26"
"371","110072.SH","2023-3-16","NO","0","0","0.01589757204055786","1.190396","3.4251","1","0.9610","0","0.18968","0","24"
"372","113652.SH","2023-3-16","NO","0","1","0.20738287270069122","1.884925","5.3525","0","1.0950","0","0.07914","0","23"
"373","110073.SH","2023-3-17","NO","0","0","0.06980510801076889","1.272112","3.3539","0","1.0322","1","0.28065","0","26"
"374","123093.SZ","2023-3-17","NO","0","0","-0.10124038904905319","2.782061","3.8439","0","1.2186","0","0.19721","1","21"
"375","123135.SZ","2023-3-17","NO","0","1","-0.23049336671829224","4.233246","4.7830","0","1.5856","0","0.35145","1","21"
"376","127022.SZ","2023-3-17","NO","0","0","-0.018271218985319138","0.799468","3.5838","0","1.0980","0","0.16489","0","24"
"377","128035.SZ","2023-3-17","NO","0","0","-0.13933752477169037","1.990631","0.8925","0","1.0685","0","0.09255","0","24"
"378","123138.SZ","2023-3-20","NO","0","1","-0.0972614735364914","2.043552","4.9528","0","1.2670","0","0.87395","1","21"
"379","110064.SH","2023-3-21","NO","0","0","-0.03997601196169853","1.031007","2.7515","0","1.1286","1","0.59477","0","24"
"380","113606.SH","2023-3-21","NO","0","0","-0.12825754284858704","2.304168","3.6112","0","1.1292","0","0.24733","1","22"
"381","113616.SH","2023-3-21","NO","0","0","0.05114109814167023","2.073185","3.7728","0","1.1040","0","0.13514","0","24"
"382","113627.SH","2023-3-21","NO","0","1","-0.062121208757162094","1.707451","4.3176","0","1.0897","0","0.42526","0","23"
"383","113633.SH","2023-3-21","NO","0","0","-0.14310835301876068","2.004842","4.6954","0","1.0939","0","0.33904","0","23"
"384","118026.SH","2023-3-21","NO","0","0","-0.09501521289348602","1.293285","5.5962","0","1.1267","0","0.02564","1","21"
"385","127004.SZ","2023-3-22","NO","0","0","0.026602260768413544","0.912663","0.1971","0","1.6983","0","0.62629","1","22"
"386","118008.SH","2023-3-24","NO","0","1","-0.02035776898264885","1.750437","5.2512","0","1.1970","0","0.26708","1","22"
"387","118014.SH","2023-3-24","NO","0","1","-0.09056258946657181","1.334582","5.3196","0","1.2073","0","0.02069","1","21"
"388","118031.SH","2023-3-24","NO","0","0","-0.09923748672008514","1.121388","5.8946","0","1.1639","0","0.50000","0","23"
"389","113605.SH","2023-3-27","NO","0","1","-0.03762272372841835","1.162261","3.5729","0","1.1301","0","0.36602","0","23"
"390","128071.SZ","2023-3-27","NO","0","0","-0.07237421721220016","1.310152","2.3901","0","1.1630","0","0.21387","0","23"
"391","113638.SH","2023-3-28","NO","0","1","-0.040052324533462524","1.422577","4.7556","0","1.1650","0","0.52669","0","23"
"392","127051.SZ","2023-3-28","NO","1","0","-0.17255765199661255","5.296857","4.6407","0","1.1146","0","0.69836","1","22"
"393","113049.SH","2023-3-29","NO","0","0","-0.23471952974796295","1.267677","4.1999","0","1.1617","0","0.09880","0","26"
"394","128097.SZ","2023-3-30","NO","0","1","-0.13794201612472534","1.843073","2.9103","0","1.1780","0","0.19619","1","22"
"395","113596.SH","2023-3-31","NO","0","0","0.20149101316928864","1.634339","3.3265","1","0.9829","0","0.51111","1","19"
"396","113629.SH","2023-3-31","NO","0","1","0.02480494976043701","1.033659","4.4572","0","1.2118","0","0.03725","1","22"
"397","123117.SZ","2023-3-31","PROPOSAL","0","1","-0.1377566009759903","6.398240","4.2300","0","1.0945","0","0.05301","0","23"
"398","123004.SZ","2023-4-3","NO","1","0","1.2843527793884277","0.740724","0.7091","0","1.0748","1","0.09765","0","23"
"399","123155.SZ","2023-4-3","NO","0","1","-0.1641484946012497","2.329338","5.3607","0","1.1540","0","0.73188","1","21"
"400","110081.SH","2023-4-6","NO","0","0","-0.06622408330440521","1.151514","4.3094","0","1.1237","0","0.21337","0","24"
"401","118005.SH","2023-4-6","NO","0","1","-0.022109026089310646","4.181334","4.8104","0","1.0853","0","0.03774","1","22"
"402","123044.SZ","2023-4-6","NO","0","0","0.1573164314031601","1.499927","2.9322","0","1.1714","0","0.00140","1","22"
"403","127073.SZ","2023-4-6","NO","0","0","-0.10915188491344452","1.965062","4.4654","0","1.2090","0","0.12381","0","23"
"404","128014.SZ","2023-4-11","NO","1","0","-0.06174648180603981","2.985598","0.0164","0","1.0771","0","0.12461","1","22"
"405","128053.SZ","2023-4-11","NO","0","0","-0.05554964393377304","2.383839","1.8480","0","1.3952","0","0.04234","0","23"
"406","118010.SH","2023-4-13","NO","0","1","-0.14144907891750336","7.247789","5.2101","0","1.0906","0","0.10241","1","21"
"407","118018.SH","2023-4-13","NO","0","1","0.1541353464126587","2.300152","5.3498","0","1.1938","1","0.54412","1","21"
"408","127004.SZ","2023-4-13","NO","0","0","0.026602260768413544","0.912663","0.1369","0","1.6600","0","0.66823","1","22"
"409","127053.SZ","2023-4-14","PROPOSAL","0","1","-0.00026753326528705657","1.649348","4.7803","0","1.1980","0","0.94776","1","22"
"410","118031.SH","2023-4-17","NO","0","0","-0.09923748672008514","1.121388","5.8289","0","1.1746","0","0.10526","0","23"
"411","110089.SH","2023-4-19","NO","0","1","-0.03886052966117859","0.870228","5.4292","0","1.1483","1","0.00893","0","24"
"412","111003.SH","2023-4-19","NO","0","0","-0.18237733840942383","1.571281","4.8843","0","1.2614","0","0.02905","1","22"
"413","123165.SZ","2023-4-19","NO","0","1","-0.11564956605434418","1.767255","5.5250","0","1.1503","0","0.18812","1","22"
"414","128127.SZ","2023-4-19","NO","0","0","0.4822975993156433","0.701786","3.3374","0","1.0982","1","0.12399","1","21"
"415","113610.SH","2023-4-20","NO","0","0","-0.05580908805131912","6.365659","3.6167","0","1.1108","0","0.01604","1","22"
"416","123015.SZ","2023-4-20","PROPOSAL","1","0","24.16096305847168","0.646398","1.3169","0","2.2710","0","0.00360","1","8"
"417","127059.SZ","2023-4-20","NO","0","1","-0.06174648180603981","2.985598","4.9692","0","1.1851","0","0.06195","1","22"
"418","127075.SZ","2023-4-20","NO","0","1","0.019049618393182755","0.675410","5.5003","0","1.1717","0","0.01980","1","22"
"419","113061.SH","2023-4-21","NO","0","1","-0.11235953867435455","1.292481","5.2320","0","1.2854","0","0.17683","0","24"
"420","113608.SH","2023-4-21","NO","0","0","0.020533718168735504","2.489585","3.5537","0","1.1012","0","0.19344","1","21"
"421","113600.SH","2023-4-24","NO","0","0","0.07118544727563858","2.413886","3.3046","0","1.2002","0","0.21622","1","22"
"422","123174.SZ","2023-4-24","NO","0","1","-0.10220173001289368","1.073483","5.8152","0","1.2060","0","0.23333","1","22"
"423","123160.SZ","2023-4-25","PROPOSAL","0","0","-0.3517591953277588","2.260919","5.4292","0","1.1800","0","0.07500","1","20"
"424","127024.SZ","2023-4-25","NO","0","0","-0.04518552124500275","1.705087","3.5291","0","1.0905","0","0.39965","0","24"
"425","123010.SZ","2023-4-26","NO","1","0","0.5467595458030701","0.722803","1.1937","0","1.1143","1","0.11317","1","21"
"426","123159.SZ","2023-4-28","NO","0","0","-0.12754462659358978","2.411453","5.4182","0","1.2030","0","0.01613","1","22"
"427","113661.SH","2023-5-4","NO","0","1","-0.1361149549484253","4.567982","5.5551","0","1.2122","0","0.01220","0","23"
"428","128117.SZ","2023-5-4","NO","0","0","-0.09769107401371002","2.651556","3.1622","0","1.1496","0","0.26152","1","22"
"429","118024.SH","2023-5-5","NO","0","1","-0.08155115693807602","1.175593","5.4730","0","1.1675","0","0.02778","0","23"
"430","113657.SH","2023-5-8","NO","0","1","-0.09961221367120743","2.985573","5.3963","0","1.1456","0","0.01613","1","22"
"431","127004.SZ","2023-5-9","NO","0","0","0.03996110334992409","0.896035","0.0657","0","1.2810","0","0.52359","1","22"
"432","113519.SH","2023-5-10","NO","0","0","0.010480391792953014","1.261785","1.4976","0","1.1891","0","0.43097","0","23"
"433","113668.SH","2023-5-10","NO","0","0","-0.061868421733379364","1.817952","5.8809","0","1.1538","0","0.33333","1","21"
"434","123101.SZ","2023-5-10","NO","0","0","-0.06745132058858871","1.577370","3.8330","0","1.1520","0","0.17682","0","23"
"435","123154.SZ","2023-5-10","NO","0","1","-0.16300112009048462","2.090157","5.2402","0","1.2175","0","0.38323","1","22"
"436","127026.SZ","2023-5-10","NO","0","0","-0.13295519351959229","2.488230","3.5811","0","1.1681","1","0.07914","0","23"
"437","113535.SH","2023-5-11","PROPOSAL","0","0","0.054991308599710464","0.927147","0.9966","0","1.1423","0","0.30010","0","23"
"438","123115.SZ","2023-5-11","NO","0","1","0.01708846166729927","2.582975","4.0767","0","1.1650","0","0.07350","1","22"
"439","123161.SZ","2023-5-11","PROPOSAL","0","1","0.13290907442569733","1.474250","5.4209","0","1.1110","0","0.01653","0","23"
"440","113665.SH","2023-5-12","NO","0","1","0.023147402331233025","1.342079","5.5962","0","1.1769","0","0.56000","1","22"
"441","123004.SZ","2023-5-12","NO","1","0","1.0782570838928223","0.653749","0.6023","0","1.0866","1","0.30241","0","23"
"442","128143.SZ","2023-5-12","NO","0","1","-0.11611760407686234","2.665230","3.6605","0","1.2001","0","0.12431","1","21"
"443","111008.SH","2023-5-15","NO","0","1","-0.08191465586423874","1.726918","5.4702","0","1.1820","0","0.00935","1","21"
"444","111009.SH","2023-5-15","NO","0","1","0.028695693239569664","0.962463","5.4839","0","1.1516","0","0.00962","0","23"
"445","113053.SH","2023-5-15","NO","0","1","-0.20176294445991516","1.500378","4.6434","0","1.1031","0","0.00337","0","26"
"446","113542.SH","2023-5-15","NO","0","0","-0.025310063734650612","3.553908","2.2149","0","1.1193","0","0.09699","0","23"
"447","110087.SH","2023-5-16","NO","0","1","-0.015951160341501236","1.848585","5.1061","0","1.1197","1","0.06633","0","24"
"448","113561.SH","2023-5-16","NO","0","0","-0.13921310007572174","1.187631","2.6283","0","1.2001","0","0.15190","1","21"
"449","118020.SH","2023-5-16","NO","0","1","-0.04200019687414169","1.729014","5.3580","0","1.1326","0","0.01626","1","21"
"450","123178.SZ","2023-5-16","NO","0","1","-0.09711966663599014","1.969678","5.8070","0","1.1620","0","0.06452","1","22"
"451","123186.SZ","2023-5-16","NO","0","0","0.025566041469573975","0.897201","5.8754","0","1.1688","0","0.18182","1","21"
"452","127075.SZ","2023-5-16","NO","0","1","0.03294936940073967","0.748776","5.4292","0","1.1260","0","0.02586","1","22"
"453","128114.SZ","2023-5-16","NO","1","0","0.5504326224327087","0.153585","3.0883","1","0.7140","0","0.00146","1","8"
"454","113609.SH","2023-5-17","PROPOSAL","0","0","0.27609145641326904","6.504072","3.5236","0","1.1543","0","0.27778","1","22"
"455","113640.SH","2023-5-17","NO","0","1","-0.19462038576602936","3.006414","4.7529","0","1.1241","0","0.01408","1","22"
"456","113662.SH","2023-5-17","NO","0","1","0.03317921236157417","1.136797","5.5277","0","1.1677","0","0.03333","1","22"
"457","118017.SH","2023-5-17","NO","0","1","-0.00467622559517622","1.959867","5.2293","0","1.1793","0","0.01190","1","21"
"458","123099.SZ","2023-5-17","PROPOSAL","1","1","0.023052748292684555","1.377587","3.7344","0","1.1482","0","0.00189","1","22"
"459","123121.SZ","2023-5-17","NO","0","0","-0.2579905688762665","3.449607","4.2190","0","1.2518","0","0.00732","1","22"
"460","123145.SZ","2023-5-17","NO","1","1","-0.11517045646905899","3.598335","4.9281","0","1.1793","0","0.01667","0","23"
"461","128101.SZ","2023-5-17","NO","0","0","0.05029657855629921","1.076208","2.8309","0","1.1764","0","0.00134","0","23"
"462","113653.SH","2023-5-18","NO","1","1","-0.1437104195356369","1.809597","5.1964","0","1.1237","0","0.01176","1","22"
"463","113659.SH","2023-5-18","NO","0","1","-0.3593236804008484","1.630719","5.4100","0","1.1671","0","0.01681","0","23"
"464","118022.SH","2023-5-18","NO","0","1","-0.10863551497459412","2.280398","5.4018","0","1.1448","1","0.07200","0","23"
"465","118026.SH","2023-5-18","PROPOSAL","0","1","-0.08756160736083984","1.339756","5.4374","0","1.1277","0","0.00862","1","21"
"466","123133.SZ","2023-5-18","NO","1","1","-0.23482200503349304","5.797748","4.5969","0","1.1610","0","0.01592","1","22"
"467","113045.SH","2023-5-19","NO","0","1","-0.10340344905853271","1.738497","3.7919","0","1.1430","0","0.14453","0","24"
"468","113047.SH","2023-5-19","NO","0","0","-0.09707595407962799","1.339459","3.8905","0","1.2060","0","0.03259","0","24"
"469","118006.SH","2023-5-19","NO","1","0","-0.1688803881406784","7.231850","4.8241","0","1.2011","0","0.03396","1","21"
"470","123185.SZ","2023-5-19","NO","0","0","-0.22531916201114655","3.171834","5.8672","0","1.1662","0","1.00000","1","21"
"471","123189.SZ","2023-5-19","NO","0","0","-0.034087520092725754","0.615010","5.8836","0","1.1508","0","0.33333","1","21"
"472","128125.SZ","2023-5-19","NO","0","0","-0.08689165115356445","1.673758","3.1978","0","1.1000","0","0.60455","1","22"
"473","123143.SZ","2023-5-23","NO","0","1","-0.14780999720096588","2.378788","4.8569","0","1.2200","0","0.57915","1","22"
"474","113596.SH","2023-5-24","NO","0","0","0.22337673604488373","1.591320","3.1786","1","0.9617","0","0.21536","1","19"
"475","123109.SZ","2023-5-24","NO","0","0","-0.1460322141647339","3.691126","3.8549","0","1.1435","0","0.14257","1","22"
"476","123190.SZ","2023-5-24","NO","0","0","0.02122458443045616","1.524156","5.8727","0","1.1210","0","0.66667","1","22"
"477","110076.SH","2023-5-26","NO","0","1","-0.1160629540681839","1.647825","3.4387","0","1.1057","0","0.15755","0","23"
"478","127034.SZ","2023-5-26","NO","0","0","0.1712770015001297","3.465645","3.9288","0","1.0628","0","0.41788","1","22"
